url,page_type,http_status,canonical,robots,sitemap_membership,crawl_depth,incoming_links,indexability,reason
/puppies/coco-female-7,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/coco-female-7,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/coco-female-8,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/coco-female-8,"default index,follow",YES,2,4,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/coco-female-9,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/coco-female-9,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/coco-female-reserved-by-rt,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/coco-female-reserved-by-rt,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/colette-female,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/colette-female,"default index,follow",YES,2,5,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/cooper-male-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/cooper-male-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/daphne-female-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/daphne-female-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/decter-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/decter-male,"default index,follow",YES,2,5,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/diana-female-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/diana-female-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/diana-female-10,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/diana-female-10,"default index,follow",YES,1,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/diana-female-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/diana-female-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/diana-female-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/diana-female-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/diana-female-4,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/diana-female-4,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/diana-female-5,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/diana-female-5,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/diana-female-6,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/diana-female-6,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/diana-female-7,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/diana-female-7,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/diana-female-8,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/diana-female-8,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/diana-female-9,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/diana-female-9,"default index,follow",YES,1,4,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/dior-female,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/dior-female,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/dolly-female-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/dolly-female-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/dolores-female-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/dolores-female-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/dolores-female-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/dolores-female-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/dolores-female-purchased-by-melbourne-copy,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/dolores-female-purchased-by-melbourne-copy,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/doraemon-male-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/doraemon-male-1,"default index,follow",YES,2,3,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/dustin-male-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/dustin-male-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/emma-female-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/emma-female-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/emma-female-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/emma-female-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/enzo-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/enzo-male,"default index,follow",YES,2,3,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/esme-female-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/esme-female-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/esme-female-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/esme-female-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/esme-female-purchased-by-kim-copy,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/esme-female-purchased-by-kim-copy,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/ewan-male-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/ewan-male-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/ewan-male-4,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/ewan-male-4,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/ewan-male-5,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/ewan-male-5,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/ewan-male-6,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/ewan-male-6,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/felix-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/felix-male,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/felix-male-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/felix-male-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/finn-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/finn-male,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/finn-male-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/finn-male-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/gigi-female-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/gigi-female-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/gigi-female-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/gigi-female-3,"default index,follow",YES,2,3,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/gigi-female-4,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/gigi-female-4,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/gigi-female-5,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/gigi-female-5,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/gigi-female-6,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/gigi-female-6,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/gigi-female-7,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/gigi-female-7,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/gigi-female-8,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/gigi-female-8,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/ginger-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/ginger-male,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/giovanni-male-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/giovanni-male-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/gisele-female,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/gisele-female,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/gisele-female-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/gisele-female-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/giselle-female,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/giselle-female,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/giselle-female-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/giselle-female-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/gizmo-male-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/gizmo-male-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/glacier-male-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/glacier-male-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/grace-female-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/grace-female-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/grace-female-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/grace-female-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/grace-female-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/grace-female-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/grace-female-4,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/grace-female-4,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/gucci-female-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/gucci-female-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/gucci-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/gucci-male,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/hazel-female-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/hazel-female-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/henry-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/henry-male,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/hershey-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/hershey-male,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/hershey-male-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/hershey-male-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/honey-female,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/honey-female,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/hugo-male-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/hugo-male-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/hugo-male-4,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/hugo-male-4,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/hyde-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/hyde-male,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/indigo-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/indigo-male,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/inky-female,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/inky-female,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/isabella-female-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/isabella-female-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/isabella-female-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/isabella-female-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/isabella-female-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/isabella-female-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/isabella-female-4,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/isabella-female-4,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/isla-female,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/isla-female,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jack-male-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jack-male-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jennie-female-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jennie-female-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jennie-female-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jennie-female-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jennie-female-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jennie-female-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jennie-female-4,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jennie-female-4,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jennie-female-5,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jennie-female-5,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jennie-female-6,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jennie-female-6,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jessica-female-10,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jessica-female-10,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jessica-female-11,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jessica-female-11,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jessica-female-4,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jessica-female-4,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jessica-female-5,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jessica-female-5,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jessica-female-6,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jessica-female-6,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jessica-female-7,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jessica-female-7,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jessica-female-8,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jessica-female-8,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jessica-female-9,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jessica-female-9,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jessie-female,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jessie-female,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jessie-female-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jessie-female-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jessie-female-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jessie-female-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/jessie-female-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/jessie-female-3,"default index,follow",YES,2,3,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/knox-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/knox-male,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/koda-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/koda-male,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/koda-male-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/koda-male-1,"default index,follow",YES,2,3,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/kofi-male-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/kofi-male-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/kofi-male-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/kofi-male-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/kofi-male-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/kofi-male-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/kofi-male-4,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/kofi-male-4,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/kyle-male-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/kyle-male-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/kyle-male-4,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/kyle-male-4,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/kyle-male-5,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/kyle-male-5,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/kyle-male-6,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/kyle-male-6,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/lady-female,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/lady-female,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/lala-female-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/lala-female-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/lala-female-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/lala-female-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/lala-female-4,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/lala-female-4,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/lala-female-5,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/lala-female-5,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/leo-male-3,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/leo-male-3,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/liliana-female,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/liliana-female,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/lily-female-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/lily-female-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/lola-female,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/lola-female,"default index,follow",YES,2,3,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/louis-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/louis-male,"default index,follow",YES,2,5,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/luca-male,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/luca-male,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/lucky-male-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/lucky-male-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/lucky-male-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/lucky-male-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/lulu-female,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/lulu-female,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/lulu-female-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/lulu-female-1,"default index,follow",YES,1,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/luna-female,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/luna-female,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/luna-female-1,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/luna-female-1,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
/puppies/luna-female-2,PUPPY_DETAIL,200,https://www.pottyregisteredpuppies.com/puppies/luna-female-2,"default index,follow",YES,2,2,DISCOVER_VIA_SITEMAP,Valid canonical URL; allow sitemap and internal-link discovery.
